-5.0000000000000000e+00	9.1850602645090954e-07
-4.9974999999999996e+00	9.2551523051959060e-07
-4.9950000000000001e+00	9.3257768837151768e-07
-4.9924999999999997e+00	9.3969380335052918e-07
-4.9900000000000002e+00	9.4686398184876480e-07
-4.9874999999999998e+00	9.5408863332968985e-07
-4.9850000000000003e+00	9.6136817035125415e-07
-4.9824999999999999e+00	9.6870300858926054e-07
-4.9800000000000004e+00	9.7609356686087624e-07
-4.9775000000000000e+00	9.8354026714835744e-07
-4.9749999999999996e+00	9.9104353462291615e-07
-4.9725000000000001e+00	9.9860379766879007e-07
-4.9699999999999998e+00	1.0062214879075000e-06
-4.9675000000000002e+00	1.0138970402222553e-06
-4.9649999999999999e+00	1.0216308927825934e-06
-4.9625000000000004e+00	1.0294234870691505e-06
-4.9600000000000000e+00	1.0372752678986725e-06
-4.9574999999999996e+00	1.0451866834491681e-06
-4.9550000000000001e+00	1.0531581852852798e-06
-4.9524999999999997e+00	1.0611902283838487e-06
-4.9500000000000002e+00	1.0692832711596387e-06
-4.9474999999999998e+00	1.0774377754913034e-06
-4.9450000000000003e+00	1.0856542067474983e-06
-4.9424999999999999e+00	1.0939330338132381e-06
-4.9400000000000004e+00	1.1022747291164064e-06
-4.9375000000000000e+00	1.1106797686545103e-06
-4.9349999999999996e+00	1.1191486320215945e-06
-4.9325000000000001e+00	1.1276818024353864e-06
-4.9299999999999997e+00	1.1362797667646475e-06
-4.9275000000000002e+00	1.1449430155566977e-06
-4.9249999999999998e+00	1.1536720430651972e-06
-4.9225000000000003e+00	1.1624673472780859e-06
-4.9199999999999999e+00	1.1713294299457826e-06
-4.9175000000000004e+00	1.1802587966095469e-06
-4.9150000000000000e+00	1.1892559566301085e-06
-4.9124999999999996e+00	1.1983214232164600e-06
-4.9100000000000001e+00	1.2074557134549008e-06
-4.9074999999999998e+00	1.2166593483383018e-06
-4.9050000000000002e+00	1.2259328527955555e-06
-4.9024999999999999e+00	1.2352767557212974e-06
-4.9000000000000004e+00	1.2446915900058006e-06
-4.8975000000000000e+00	1.2541778925651459e-06
-4.8949999999999996e+00	1.2637362043715740e-06
-4.8925000000000001e+00	1.2733670704840945e-06
-4.8899999999999997e+00	1.2830710400793281e-06
-4.8875000000000002e+00	1.2928486664825486e-06
-4.8849999999999998e+00	1.3027005071990096e-06
-4.8825000000000003e+00	1.3126271239454490e-06
-4.8799999999999999e+00	1.3226290826818908e-06
-4.8775000000000004e+00	1.3327069536436301e-06
-4.8750000000000000e+00	1.3428613113735117e-06
-4.8724999999999996e+00	1.3530927347544024e-06
-4.8700000000000001e+00	1.3634018070419436e-06
-4.8674999999999997e+00	1.3737891158975495e-06
-4.8650000000000002e+00	1.3842552534216191e-06
-4.8624999999999998e+00	1.3948008161870505e-06
-4.8600000000000003e+00	1.4054264052729529e-06
-4.8574999999999999e+00	1.4161326262986692e-06
-4.8550000000000004e+00	1.4269200894579953e-06
-4.8525000000000000e+00	1.4377894095537207e-06
-4.8499999999999996e+00	1.4487412060323679e-06
-4.8475000000000001e+00	1.4597761030192357e-06
-4.8449999999999998e+00	1.4708947293537034e-06
-4.8425000000000002e+00	1.4820977186247640e-06
-4.8399999999999999e+00	1.4933857092068883e-06
-4.8375000000000004e+00	1.5047593442960849e-06
-4.8350000000000000e+00	1.5162192719463070e-06
-4.8324999999999996e+00	1.5277661451060688e-06
-4.8300000000000001e+00	1.5394006216553753e-06
-4.8274999999999997e+00	1.5511233644429352e-06
-4.8250000000000002e+00	1.5629350413236175e-06
-4.8224999999999998e+00	1.5748363251962333e-06
-4.8200000000000003e+00	1.5868278940415615e-06
-4.8174999999999999e+00	1.5989104309607098e-06
-4.8150000000000004e+00	1.6110846242137041e-06
-4.8125000000000000e+00	1.6233511672584340e-06
-4.8099999999999996e+00	1.6357107587898346e-06
-4.8075000000000001e+00	1.6481641027793944e-06
-4.8049999999999997e+00	1.6607119085149736e-06
-4.8025000000000002e+00	1.6733548906408689e-06
-4.7999999999999998e+00	1.6860937691982555e-06
-4.7975000000000003e+00	1.6989292696658551e-06
-4.7949999999999999e+00	1.7118621230009823e-06
-4.7925000000000004e+00	1.7248930656808372e-06
-4.7900000000000000e+00	1.7380228397441672e-06
-4.7874999999999996e+00	1.7512521928331936e-06
-4.7850000000000001e+00	1.7645818782358745e-06
-4.7824999999999998e+00	1.7780126549285159e-06
-4.7800000000000002e+00	1.7915452876186294e-06
-4.7774999999999999e+00	1.8051805467882066e-06
-4.7750000000000004e+00	1.8189192087372241e-06
-4.7725000000000000e+00	1.8327620556275686e-06
-4.7699999999999996e+00	1.8467098755272111e-06
-4.7675000000000001e+00	1.8607634624547663e-06
-4.7649999999999997e+00	1.8749236164243903e-06
-4.7625000000000002e+00	1.8891911434909577e-06
-4.7599999999999998e+00	1.9035668557956634e-06
-4.7575000000000003e+00	1.9180515716118891e-06
-4.7549999999999999e+00	1.9326461153914855e-06
-4.7525000000000004e+00	1.9473513178113327e-06
-4.7500000000000000e+00	1.9621680158203240e-06
-4.7474999999999996e+00	1.9770970526866384e-06
-4.7450000000000001e+00	1.9921392780454064e-06
-4.7424999999999997e+00	2.0072955479467510e-06
-4.7400000000000002e+00	2.0225667249041250e-06
-4.7374999999999998e+00	2.0379536779430956e-06
-4.7350000000000003e+00	2.0534572826504181e-06
-4.7324999999999999e+00	2.0690784212235576e-06
-4.7300000000000004e+00	2.0848179825204968e-06
-4.7275000000000000e+00	2.1006768621100128e-06
-4.7249999999999996e+00	2.1166559623222479e-06
-4.7225000000000001e+00	2.1327561922997121e-06
-4.7199999999999998e+00	2.1489784680486738e-06
-4.7175000000000002e+00	2.1653237124908847e-06
-4.7149999999999999e+00	2.1817928555157758e-06
-4.7125000000000004e+00	2.1983868340329520e-06
-4.7100000000000000e+00	2.2151065920251814e-06
-4.7074999999999996e+00	2.2319530806016924e-06
-4.7050000000000001e+00	2.2489272580519152e-06
-4.7024999999999997e+00	2.2660300898997139e-06
-4.7000000000000002e+00	2.2832625489577981e-06
-4.6974999999999998e+00	2.3006256153827965e-06
-4.6950000000000003e+00	2.3181202767305813e-06
-4.6924999999999999e+00	2.3357475280121062e-06
-4.6900000000000004e+00	2.3535083717495750e-06
-4.6875000000000000e+00	2.3714038180331350e-06
-4.6849999999999996e+00	2.3894348845778953e-06
-4.6825000000000001e+00	2.4076025967814477e-06
-4.6799999999999997e+00	2.4259079877818163e-06
-4.6775000000000002e+00	2.4443520985157727e-06
-4.6749999999999998e+00	2.4629359777777043e-06
-4.6725000000000003e+00	2.4816606822788070e-06
-4.6699999999999999e+00	2.5005272767068345e-06
-4.6675000000000004e+00	2.5195368337861904e-06
-4.6650000000000000e+00	2.5386904343385855e-06
-4.6624999999999996e+00	2.5579891673440441e-06
-4.6600000000000001e+00	2.5774341300024382e-06
-4.6574999999999998e+00	2.5970264277954924e-06
-4.6550000000000002e+00	2.6167671745491918e-06
-4.6524999999999999e+00	2.6366574924967057e-06
-4.6500000000000004e+00	2.6566985123417973e-06
-4.6475000000000000e+00	2.6768913733227031e-06
-4.6449999999999996e+00	2.6972372232764409e-06
-4.6425000000000001e+00	2.7177372187036662e-06
-4.6399999999999997e+00	2.7383925248340245e-06
-4.6375000000000002e+00	2.7592043156919076e-06
-4.6349999999999998e+00	2.7801737741628307e-06
-4.6325000000000003e+00	2.8013020920601785e-06
-4.6299999999999999e+00	2.8225904701925880e-06
-4.6275000000000004e+00	2.8440401184317020e-06
-4.6250000000000000e+00	2.8656522557805697e-06
-4.6224999999999996e+00	2.8874281104424373e-06
-4.6200000000000001e+00	2.9093689198901385e-06
-4.6174999999999997e+00	2.9314759309360044e-06
-4.6150000000000002e+00	2.9537503998022361e-06
-4.6124999999999998e+00	2.9761935921918966e-06
-4.6100000000000003e+00	2.9988067833603428e-06
-4.6074999999999999e+00	3.0215912581873055e-06
-4.6050000000000004e+00	3.0445483112493854e-06
-4.6025000000000000e+00	3.0676792468932244e-06
-4.5999999999999996e+00	3.0909853793091176e-06
-4.5975000000000001e+00	3.1144680326052411e-06
-4.5949999999999998e+00	3.1381285408824650e-06
-4.5925000000000002e+00	3.1619682483096155e-06
-4.5899999999999999e+00	3.1859885091994629e-06
-4.5875000000000004e+00	3.2101906880851241e-06
-4.5850000000000000e+00	3.2345761597971786e-06
-4.5824999999999996e+00	3.2591463095412566e-06
-4.5800000000000001e+00	3.2839025329762672e-06
-4.5774999999999997e+00	3.3088462362932445e-06
-4.5750000000000002e+00	3.3339788362946845e-06
-4.5724999999999998e+00	3.3593017604746139e-06
-4.5700000000000003e+00	3.3848164470991243e-06
-4.5674999999999999e+00	3.4105243452876519e-06
-4.5650000000000004e+00	3.4364269150947285e-06
-4.5625000000000000e+00	3.4625256275924909e-06
-4.5599999999999996e+00	3.4888219649536854e-06
-4.5575000000000001e+00	3.5153174205353635e-06
-4.5549999999999997e+00	3.5420134989632401e-06
-4.5525000000000002e+00	3.5689117162165778e-06
-4.5499999999999998e+00	3.5960135997138415e-06
-4.5475000000000003e+00	3.6233206883988773e-06
-4.5449999999999999e+00	3.6508345328278563e-06
-4.5425000000000004e+00	3.6785566952567526e-06
-4.5400000000000000e+00	3.7064887497296094e-06
-4.5374999999999996e+00	3.7346322821673443e-06
-4.5350000000000001e+00	3.7629888904572999e-06
-4.5324999999999998e+00	3.7915601845435019e-06
-4.5300000000000002e+00	3.8203477865174584e-06
-4.5274999999999999e+00	3.8493533307098202e-06
-4.5250000000000004e+00	3.8785784637825652e-06
-4.5225000000000000e+00	3.9080248448220366e-06
-4.5199999999999996e+00	3.9376941454325245e-06
-4.5175000000000001e+00	3.9675880498306658e-06
-4.5149999999999997e+00	3.9977082549405474e-06
-4.5125000000000002e+00	4.0280564704894270e-06
-4.5099999999999998e+00	4.0586344191043257e-06
-4.5075000000000003e+00	4.0894438364091876e-06
-4.5049999999999999e+00	4.1204864711229311e-06
-4.5025000000000004e+00	4.1517640851580833e-06
-4.5000000000000000e+00	4.1832784537203066e-06
-4.4974999999999996e+00	4.2150313654085439e-06
-4.4950000000000001e+00	4.2470246223159915e-06
-4.4924999999999997e+00	4.2792600401318650e-06
-4.4900000000000002e+00	4.3117394482437969e-06
-4.4874999999999998e+00	4.3444646898411916e-06
-4.4850000000000003e+00	4.3774376220191617e-06
-4.4824999999999999e+00	4.4106601158834497e-06
-4.4800000000000004e+00	4.4441340566559307e-06
-4.4775000000000000e+00	4.4778613437811228e-06
-4.4749999999999996e+00	4.5118438910333001e-06
-4.4725000000000001e+00	4.5460836266245480e-06
-4.4699999999999998e+00	4.5805824933136255e-06
-4.4675000000000002e+00	4.6153424485155249e-06
-4.4649999999999999e+00	4.6503654644120481e-06
